Liberty Theatre Cultural Center|||Columbus|11|||||
Lionheart Theatre Company|||Norcross|11|||||
Macon Little Theatre|||Macon|11|||||
Madison Community Theater|||Madison|11|||||
Main Street Players|||Griffin|11|||||
Marietta Theatre Company|||Marietta|11|||||
Marietta’s NEW Theatre in the Square|||Marietta|11|||||
Mark SQuared Studios|||Tucker|11|||||
Mars Theatre|||Springfield|11|||||
Miller Theater|||Augusta|11|||||
Morton Theatre|||Athens|11|||||
New Dawn Theater Company|||Duluth|11|||||
New Horizon Community Theatre|||West Point|11|||||
Newnan Theatre Company|||Newnan|11|||||
North Georgia Community Players|||Dillard|11|||||
Oconee Playhouse|||Watkinsville|11|||||
Oconee Youth Playhouse|||Watkinsville|11|||||
On Stage Walton|||Monroe|11|||||
Onstage Atlanta|||Decatur|11|||||
Out of Box Theatre|||Marietta|11|||||
Out of Hand Theater|||Atlanta|11|||||
Performing Arts Center|||Statesboro|11|||||
Perry Players Community Theatre|||Perry|11|||||
Pinch 'N' Ouch Theatre|||Atlanta|11|||||
Porter Performing Arts Center|||Covington|11|||||
Porter Sanford III Performing Arts & Community Center|||Decatur|11|||||
River Center- for The Performing Arts|||Columbus|11|||||
Rose Theater|||Forsyth|11|||||
Rylander Theatre|||Americus|11|||||
Salvation Army Kroc Atlanta|||Atlanta|11|||||
Sandy Springs Performing Arts Center|||Sandy Springs|11|||||
Savannah Children's Theatre|||Savannah|11|||||
Savannah Rep Playshop|||Savannah|11|||||
Savannah Repertory Theatre|||Savannah|11|||||
Savannah Theatre|||Savannah|11|||||
Schaefer Center|||Toccoa|11|||||
School Street Playhouse|||Cumming|11|||||
Serenbe Playhouse|||Palmetto|11|||||
Shakespeare Tavern Playhouse|||Atlanta|11|||||
Social Circle Theater|||Social Circle|11|||||
Southside Theatre Guild|||Fairburn|11|||||
Springer Theatre Academy|||Columbus|11|||||
Springer Theatricals|||Columbus|11|||||
St Marys Children's Theatre|||St Marys|11|||||
Stage Door Players|||Atlanta|11|||||
State Theater|||Albany|11|||||
Stillwell Theater at Kennesaw State University|||Kennesaw|11|||||
Stockbridge Community Arts Center|||Stockbridge|11|||||
Sugar Hill Community Center|||Sugar Hill|11|||||
Sumter Players Inc|||Americus|11|||||
Suwanee Town Center Amphitheater|||Suwanee|11|||||
Sylvia Beard Theatre|||Buford|11|||||
Synchronicity|||Atlanta|11|||||
Synchronicity Theatre|||Atlanta|11|||||
Tater Patch Players|||Jasper|11|||||
The Atlanta Opera|||Atlanta|11|||||
The Bridge Community Center|||Peachtree City|11|||||
The Circle Ensemble Theatre Company|||Athens|11|||||
The Colonnade Center|||Ringgold|11|||||
The Douglass Theatre|||Macon|11|||||
The Eagle @ Sugar Hill|||Sugar Hill|11|||||
The Fox Theatre|||Atlanta|11|||||
The Grand Opera House|||Macon|11|||||
The Henry Players|||McDonough|11|||||
The Legacy Theatre|||Tyrone|11|||||
The Lyric Studio Theatre in the Square|||Marietta|11|||||
The Martin Centre|||Douglas|11|||||
The New Depot Players|||Conyers|11|||||
The Performer's Warehouse|||Alpharetta|11|||||
The Vineyard Cafe and Dinner Theatre|||Marietta|11|||||
Theatre Albany|||Albany|11|||||
Theatre By the Trax|||St Marys|11|||||
Theatre Dublin|||Dublin|11|||||
Theatre Guild Valdosta|||Valdosta|11|||||
Theatre Macon|||Macon|11|||||
Thomasville On Stage & Co|||Thomasville|11|||||
Tift Theatre|||Tifton|11|||||
Town & Gown Players|||Athens|11|||||
Tybee Post Theater|||Tybee Island|11|||||
Union Point Theatre|||Union Point|11|||||
Upson-Lee Fine Arts Center|||Thomaston|11|||||
Village Theatre|||Atlanta|11|||||
VSU Theatre & Dance|||Valdosta|11|||||
Warner Robins Little Theatre|||Warner Robins|11|||||
Washington Little Theater Co|||Washington|11|||||
Waycross Area Community Theatre|||Waycross|11|||||
Winder Community Center|||Winder|11|||||
Winder Cultural Arts Center|||Winder|11|||||
Young Actors Playhouse|||Kennesaw|11|||||
Aloha Performing Arts Co|||Kealakekua|12|||||
Aloha Theatre|||Kealakekua|12|||||
Atherton Performing Arts Studio|||Honolulu|12|||||
Castle Performing Arts Center|||Kaneohe|12|||||
Central Theatre Arts Academy|||Mililani|12|||||
Diamond Head Theatre|||Honolulu|12|||||
Dr Richard T Mamiya Theatre|||Honolulu|12|||||
Hawaii Children's Theatre|||Lihue|12|||||
Hawaii Opera Theatre|||Honolulu|12|||||
Hawaii Theatre|||Honolulu|12|||||
Honolulu Theatre for Youth|||Honolulu|12|||||
Iao Theater|||Wailuku|12|||||
Kahilu Theatre Foundation|||Waimea|12|||||
Kauai Community College Performance Arts Center|||Lihue|12|||||
Kauai Community Players|||Lihue|12|||||
Kennedy Theatre|||Honolulu|12|||||
Kumu Kahua Theatre|||Honolulu|12|||||
Leeward Community College Theatre|||Pearl City|12|||||
Manoa Valley Theatre|||Honolulu|12|||||
Maui Academy of Performing Arts|||Wailuku|12|||||
Maui Arts & Cultural Center|||Kahului|12|||||
Palace Theater|||Hilo|12|||||
Paliku Theatre|||Kaneohe|12|||||
Performing Arts Center|||Hilo|12|||||
ProArts|||Kihei|12|||||
Ronald E. Bright Theatre|||Kaneohe|12|||||
Storybook Theatre of Hawaii|||Hanapepe|12|||||
TAG-The Actors Group|||Honolulu|12|||||
The Brad Powell Theater|||Honolulu|12|||||
The Salvation Army Kroc Center Hawaii|||Ewa Beach|12|||||
Theatre Theatre Maui|||Lahaina|12|||||
Waimea Community Theatre|||Waimea|12|||||
Act 1 of Benton County|||Vinton|16|||||
Actors, INC|||Ames|16|||||
Ames Community Theater|||Ames|16|||||
Ankeny Community Theatre|||Ankeny|16|||||
Arts Center at Iowa Western|||Council Bluffs|16|||||
Boone Community Theatre|||Boone|16|||||
BrickStreet Theatre|||Forest City|16|||||
Carousel Community Theatre|||Indianola|16|||||
Carroll Community Theatre|||Carroll|16|||||
Cedar Falls Community Theatre|||Cedar Falls|16|||||
Chanticleer Community Theatre|||Council Bluffs|16|||||
Chanticleer Theatre|||Council Bluffs|16|||||
City Circle Acting Company|||Coralville|16|||||
Clarinda Community Theatre|||Clarinda|16|||||
Community Players of Greene County|||Jefferson|16|||||
Coralville Center for Performing Arts|||Coralville|16|||||
Corning Opera House|||Corning|16|||||
Country Players|||Audubon|16|||||
Countryside Community Theatre|||Eldridge|16|||||
Cresco Community Theatre|||Cresco|16|||||
Des Moines Community Playhouse|||Des Moines|16|||||
Emmetsburg Mainstreet Community Theatre|||Emmetsburg|16|||||
Grand Opera House|||Dubuque|16|||||
Great River Players|||Keokuk|16|||||
Grinnell Community Theatre|||Grinnell|16|||||
Grist Mill Fine Arts Council, Inc|||Macedonia|16|||||
Hawkeye Community Theatre|||Fort Dodge|16|||||
Iowa City Community Theatre|||Iowa City|16|||||
Iowa Lakes Community College|||Estherville|16|||||
Iowa River Players|||Rowan|16|||||
Iowa Stage Theatre Company|||Des Moines|16|||||
Judge Story’s Theatrical Troupe|||Story City|16|||||
K-ACT|||Knoxville|16|||||
Lake Park Players|||Lake Park|16|||||
Le Mars Community Theatre|||Le Mars|16|||||
Marshalltown Community Theatre|||Marshalltown|16|||||
Mills Masquers|||Glenwood|16|||||
Moonlighter Theatre Group|||Mount Ayr|16|||||
New Minowa Players|||Decorah|16|||||
Newton Community Theatre|||Newton|16|||||
Old Fort Players|||Fort Madison|16|||||
Opera House Players|||Elkader|16|||||
Oskaloosa Community Theatre|||Oskaloosa|16|||||
Ottumwa Community Players|||Ottumwa|16|||||
Peace Pipe Players Community Theatre|||Maquoketa|16|||||
Players Workshop|||Burlington|16|||||
Primghar Community Theatre|||Primghar|16|||||
Princess City Players|||Pocahontas|16|||||
Rich Heritage of Cedar Rapids Theatre Company|||Cedar Rapids|16|||||
Shot in the Dark Production|||Sioux City|16|||||
Sioux City Community Theatre|||Sioux City|16|||||
Southwest Iowa Theatre Group|||Shenandoah|16|||||
Spencer Community Theatre|||Spencer|16|||||
Starlighters II Theatre|||Anamosa|16|||||
Story Theater Company of Ames|||Ames|16|||||
Sumner Community Theater|||Sumner|16|||||
The Road Less Traveled Theater Co.|||Farley|16|||||
The Wilson Performing Acts Center|||Red Oak|16|||||
Theatre Cedar Rapids|||Cedar Rapids|16|||||
Union Street Players|||Pella|16|||||
Urbandale Community Theatre|||Urbandale|16|||||
Washington Community Theater|||Washington|16|||||
Waterloo Community Playhouse & Black Hawk Children’s Theatre|||Waterloo|16|||||
Webster City Community Theatre|||Webster City|16|||||
Windsor Theatre Development Corporation|||Hampton|16|||||
Actors’ Repertory Theatre of Idaho|||Idaho Falls|13|||||
Alpine Playhouse|||McCall|13|||||
American Falls Little Theatre|||American Falls|13|||||
Argyros Performing Arts Center|||Ketchum|13|||||
Aspire Community Theatre|||Coeur d'Alene|13|||||
Blackfoot Performing Arts Center|||Blackfoot|13|||||
Boise Contemporary Theater|||Boise|13|||||
Boise Little Theater|||Boise|13|||||
Christian Youth Theater North Idaho|||Coeur d'Alene|13|||||
Coeur d'Alene Summer Theatre|||Coeur d'Alene|13|||||
Dahle Performing Arts Center|||Dayton|13|||||
Encore Theatre Company, Etc|||Caldwell|13|||||
Hartung Theatre|||Moscow|13|||||
Historic Wilson Theatre|||Rupert|13|||||
Historical Opera Theatre|||Glenns Ferry|13|||||
Howells Opera House|||Oakley|13|||||
Idaho Falls Arts Council|||Idaho Falls|13|||||
Idaho Falls Opera Theatre|||Idaho Falls|13|||||
Idaho Repertory Theatre|||Moscow|13|||||
Idaho Shakespeare Festival|||Boise|13|||||
Iron Door Playhouse|||Malad City|13|||||
L.E. and Thelma E. Stephens Performing Arts Center|||Pocatello|13|||||
Lake City Playhouse|||Coeur d'Alene|13|||||
Lewiston Civic Theatre|||Lewiston|13|||||
Morrison Center|||Boise|13|||||
Music Theatre of Idaho|||Nampa|13|||||
Nuart Theater-Blackfoot Commun|||Blackfoot|13|||||
Old Town Actors Studio|||Pocatello|13|||||
Palace Playhouse|||Pocatello|13|||||
Panida Theatre Inc|||Sandpoint|13|||||
Playhouse Boise Dinner Theater and Event Center|||Boise|13|||||
Rexburg Community Theatre|||Rexburg|13|||||
Sixth Street Theatre & Melodrama|||Wallace|13|||||
Spotlight Theatre|||Nampa|13|||||
Stage Coach Theatre|||Boise|13|||||
Starlight Mountain Theatre|||Garden Valley|13|||||
The Colonial Theater|||Idaho Falls|13|||||
The Forge Theatre|||Moscow|13|||||
The Orpheum Theatre|||Twin Falls|13|||||
The Pearl Theater|||Bonners Ferry|13|||||
The Salvation Army Kroc Center|||Coeur d'Alene|13|||||
University of Idaho|||Moscow|13|||||
University of Idaho Department of Theatre Arts|||Moscow|13|||||
Virginia Theater|||Shelley|13|||||
Weiser Little Theater|||Weiser|13|||||
Westside Players|||Pocatello|13|||||
16th Street Theater|||Berwyn|14|||||
2nd Act Players|||Evanston|14|||||
About Face Theatre Offices|||Chicago|14|||||
Adventure Stage Chicago|||Chicago|14|||||
Albany Park Theater Project|||Chicago|14|||||
Albright Community Theatre|||Batavia|14|||||
Alton Little Theater|||Alton|14|||||
Artsomnia Studios|||Chicago|14|||||
Athenaeum Theatre|||Chicago|14|||||
Aurora Civic Center Authority|||Aurora|14|||||
Bertha Frank Performing Arts|||Morton|14|||||
Beverly Theatre Guild|||Chicago|14|||||
Big Noise Theatre|||Des Plaines|14|||||
Black Ensemble Theater|||Chicago|14|||||
Bloomington Center for the Performing Arts|||Bloomington|14|||||
Bowen Park Theatre & Opera Co|||Waukegan|14|||||
Buffalo Grove Park District Community Arts Center|||Buffalo Grove|14|||||
Byron Civic Theatre|||Byron|14|||||
Cadillac Palace Theatre|||Chicago|14|||||
Capitol Theater|||Waterloo|14|||||
Center For Living Arts|||Rock Island|14|||||
Center Stage Theater|||Naperville|14|||||
CenterStage In Lake Forest|||Lake Forest|14|||||
Charleston Alley Theatre|||Charleston|14|||||
Charleston Community Theatre|||Charleston|14|||||
Charlestown Community Theatre|||Charleston|14|||||
Chicago Children's Theatre|||Chicago|14|||||
Children's Theatre of Elgin|||Elgin|14|||||
Children's Theatre of Winnetka|||Winnetka|14|||||
Chopin Theatre|||Chicago|14|||||
Citadel Theatre|||Lake Forest|14|||||
COFAC Recital Hall|||Macomb|14|||||
Community Concert Center|||Naperville|14|||||
Community House|||Hinsdale|14|||||
Community Players Theatre|||Bloomington|14|||||
Conklin's Barn III Dinner Theatre|||Goodfield|14|||||
Corn Stock Theatre|||Peoria|14|||||
Curtain Call Theatre|||Mokena|14|||||
Cutting Hall Performing Arts Center|||Palatine|14|||||
Denkmann Building, Wallenberg Hall, Augustana College|||Rock Island|14|||||
Devonshire Playhouse|||Skokie|14|||||
Dixon Stage Left|||Dixon|14|||||
Dorothy Menker Theater|||Palos Hills|14|||||
Eastlight Theatre|||East Peoria|14|||||
ECC Arts Center|||Elgin|14|||||
Egyptian Theatre|||DeKalb|14|||||
Elgin Art Showcase|||Elgin|14|||||
Engle Lane Theatre|||Streator|14|||||
Ferguson Fine Arts Theatre|||Freeport|14|||||
Festival 56|||Princeton|14|||||
Fine and Performing Arts Center|||Palos Hills|14|||||
Five Points Washington|||Washington|14|||||
Fleetwood-Jourdain Theatre|||Evanston|14|||||
Free Street Theater|||Chicago|14|||||
Freedom Hall - Nathan Manilow Theatre|||Park Forest|14|||||
fremont street theater|||Palatine|14|||||
Gallery Theater|||West Chicago|14|||||
Geneva Park District|||Geneva|14|||||
Glenview Theatre Guild|||Glenview|14|||||
Goodman Theatre|||Chicago|14|||||
Grove Players|||Downers Grove|14|||||
Heartland Theatre|||Normal|14|||||
Hoogland Center For The Arts|||Springfield|14|||||
Illinois Central College Performing Arts Center|||East Peoria|14|||||
Improv Playhouse Theater|||Libertyville|14|||||
Indian Valley Theatre|||Sandwich|14|||||
Janus Theatre Company|||Elgin|14|||||
Kankakee Valley Theatre Association|||Kankakee|14|||||
Kathryn Randolph Theater|||Danville|14|||||
Kidz Kabaret|||Naperville|14|||||
KVTA Studios|||Kankakee|14|||||
Legacy Theatre|||Springfield|14|||||
Library Theater At Feltre|||Chicago|14|||||
Little Mountain Community Theatre|||Lemont|14|||||
Looking Glass Playhouse|||Lebanon|14|||||
Lookingglass Theatre Company|||Chicago|14|||||
Macomb Community Theatre|||Macomb|14|||||
Maddox Theatre|||Rockford|14|||||
Madison Street Theatre|||Oak Park|14|||||
Magical Starlight Theatre|||Naperville|14|||||
McLeod Theater|||Carbondale|14|||||
McPherson Theatre Box Office|||Bloomington|14|||||
Meiley-Swallow Hall|||Naperville|14|||||
Metropolis Performing Arts Centre|||Arlington Heights|14|||||
Morris Theatre Guild Playhouse|||Morris|14|||||
North Shore Center For The Performing Arts|||Skokie|14|||||
Northbrook Theatre|||Northbrook|14|||||
Northlight Theatre|||Skokie|14|||||
Oil Lamp Theater|||Glenview|14|||||
old world theatre co.|||Skokie|14|||||
OuterSpace Studios|||Chicago|14|||||
P M & L Theatre|||Antioch|14|||||
Palette Masque & Lyre Inc|||Antioch|14|||||
Paramount Theatre|||Aurora|14|||||
Paris Center of Fine Arts|||Paris|14|||||
Parker Playhouse|||Barrington|14|||||
Parkland College Theatre|||Champaign|14|||||
Pec Playhouse Theatre|||Pecatonica|14|||||
Peoria Players Theatre|||Peoria|14|||||
Performing Arts Center|||Washington|14|||||
Performing Arts Center|||Des Plaines|14|||||
Piven Theatre|||Evanston|14|||||
Playcrafters Barn Theatre|||Moline|14|||||
Playhouse 38|||Geneva|14|||||
Playhouse on the Square|||Jacksonville|14|||||
Polo Area Community Theatre|||Polo|14|||||
Prairie Center For the Arts|||Schaumburg|14|||||
Prairie Lakes Theater|||Des Plaines|14|||||
Prairie Players Civic Theatre|||Galesburg|14|||||
Quad-City Music Guild|||Moline|14|||||
Quincy Community Theatre|||Quincy|14|||||
Ramsey Auditorium|||Batavia|14|||||
Raue Center For The Arts|||Crystal Lake|14|||||
Rialto Square Theatre|||Joliet|14|||||
Richmond Hill Players|||Geneseo|14|||||
Rising Star Theatreworks|||Geneva|14|||||
Rivendell Theatre Ensemble|||Chicago|14|||||
Riverfront Playhouse|||Aurora|14|||||
Rocky Mountain Conservatory Theatre: Naperville|||Naperville|14|||||
Savoyaires|||Evanston|14|||||
Skokie Theatre - Performing Arts Center|||Skokie|14|||||
Springfield Theatre Center|||Springfield|14|||||
Stage 212|||Lasalle|14|||||
Stage Coach Players|||DeKalb|14|||||
Stage Company|||Carbondale|14|||||
Stageworks|||Geneva|14|||||
Starlight and Studio Theatre|||Rockford|14|||||
Station Theatre|||Urbana|14|||||
Steel Beam Theatre|||St. Charles|14|||||
Strawdog Theatre Company|||Chicago|14|||||
Summer Place Theatre|||Naperville|14|||||
The Broadway Lounge|||Peoria|14|||||
The Chicago Theatre|||Chicago|14|||||
The Den Theatre|||Chicago|14|||||
The Drama Group|||Chicago Heights|14|||||
The Eagle Performing Arts & Conference Center|||Pontiac|14|||||
The Factory Theater|||Chicago|14|||||
The James Downing Theatre|||Chicago|14|||||
The Joffrey Ballet|||Chicago|14|||||
The Little Theatre on the Square|||Sullivan|14|||||
The Nordlof Center|||Rockford|14|||||
The Orpheum Theatre|||Galesburg|14|||||
The Varsity Center|||Carbondale|14|||||
The Village Theatre Guild, Ltd.|||Glen Ellyn|14|||||
Theatre of Western Springs|||Western Springs|14|||||
Theatre-on-the-Hill|||Bolingbrook|14|||||
TimeLine Theatre Company|||Chicago|14|||||
Tinley Park Performing Arts Center|||Tinley Park|14|||||
Vermillion Players|||Pontiac|14|||||
Victory Gardens Theatre|||Chicago|14|||||
Vince Carney Community Theatre|||Rochelle|14|||||
Washington Theater|||Quincy|14|||||
Wheaton College Arena Theater|||Wheaton|14|||||
Wheaton Drama Inc|||Wheaton|14|||||
Windy City Playhouse|||Chicago|14|||||
Winneshiek Playhouse|||Freeport|14|||||
WMC Productions Community Theater|||Villa Park|14|||||
Woodstock Opera House|||Woodstock|14|||||
Writers Theatre|||Glencoe|14|||||
Booth Tarkington Civic Theatre|||Carmel|15|||||
Buck Creek Players|||Indianapolis|15|||||
Canterbury Summer Theatre|||Michigan City|15|||||
Carmel Community Playhouse|||Carmel|15|||||
Center Stage Community Theatre|||Lebanon|15|||||
Clarksville Little Theatre|||Clarksville|15|||||
Community Theatre-Clay Co|||Brazil|15|||||
Dunes Arts Foundation|||Michigan City|15|||||
Epilogue Players Theatre|||Indianapolis|15|||||
Footlight Players|||Michigan City|15|||||
Hedback Community Theatre|||Indianapolis|15|||||
Jackson County Community Theatre|||Brownstown|15|||||
Mud Creek Players|||Indianapolis|15|||||
The Acting Ensemble|||South Bend|15|||||
The District Theater|||Indianapolis|15|||||
Theatre at the Center|||Munster|15|||||
Tipton Community Theatre|||Tipton|15|||||
Community Theatre of Terre Haute|1431 S. 25th Street||Terre Haute|IN |47803|(812) 232-7172|||ctth.org
Footlite Musicals|1847 N. Alabama Street||Indianapolis|IN |46202|(317) 926-6630|||footlite.org
Gaslight Playhouse|||Kendallville|IN |46755|(260) 347-3995|||gaslightplayhouse75.com
Kokomo Civic Theatre|||Kokomo|IN |46904|(765) 454-8800|||kokomocivictheatre.org
Pulse Opera House|127 1/2 Wayne Street||Warren|IN |46792|(260) 375-7017|||pulseoperahouse.org
Richmond Civic Theatre|||Richmond|IN |47374|(765) 962-1816|||gorct.org
South Bend Civic Theatre|403 N. Main Street||South Bend|IN |46601|(574) 234-1112|||sbct.org
The Carnegie Players|||Rensselaer|IN |47978||||thecarnegieplayers.org
ACT Theatre Company|||Topeka|17|||||
Baldwin City Community Theatre|||Baldwin City|17|||||
Blair Theatre|||Belleville|17|||||
Brown Center|||Arkansas City|17|||||
Brown Grand Theatre|||Concordia|17|||||
Carlsen Center|||Overland Park|17|||||
Chanute Community Theatre|||Chanute|17|||||
Christian Youth Theater|||Overland Park|17|||||
Depot Theater Company|||Dodge City|17|||||
Emporia Granada Theater|||Emporia|17|||||
Family Community Theatre|||Hutchinson|17|||||
Great Bend Community Theatre|||Great Bend|17|||||
Hays Community Theatre|||Hays|17|||||
Helen Hocker Theater|||Topeka|17|||||
ICT Warehouse Theatre|||Iola|17|||||
Junction City Little Theatre|||Junction City|17|||||
Liberty Theatre|||Fort Scott|17|||||
Lied Center of Kansas|||Lawrence|17|||||
Lucas Area Community Theater|||Lucas|17|||||
Manhattan Arts Center|||Manhattan|17|||||
McPherson Opera House|||McPherson|17|||||
Music Theatre Wichita|||Wichita|17|||||
New Theatre & Restaurant|||Overland Park|17|||||
Norton Theatre|||Norton|17|||||
Olathe Civic Theatre Association|||Olathe|17|||||
Orpheum Theatre|||Wichita|17|||||
Russell Community Theater|||Russell|17|||||
Salina Community Theatre|||Salina|17|||||
The Chamber Players|||Garnett|17|||||
The Columbian Theatre|||Wamego|17|||||
The J KC - Jewish Community Center|||Overland Park|17|||||
The Purple Masque Theatre|||Manhattan|17|||||
The White Theatre at the Jewish Community Center|||Leawood|17|||||
Theatre Atchison|||Atchison|17|||||
Theatre Lawrence|||Lawrence|17|||||
Topeka Civic Theatre|||Topeka|17|||||
Wichita Community Theatre Inc|||Wichita|17|||||
Winfield Community Theater|||Winfield|17|||||
Yardley Hall in the Carlsen Center|||Overland Park|17|||||
Actors Guild of Lexington|||Lexington|18|||||
Actors Theatre of Louisville|||Louisville|18|||||
Actors' Playhouse of Georgetown|||Georgetown|18|||||
Alhambra Theater|||Hopkinsville|18|||||
Barn Lot Theater|||Edmonton|18|||||
Campbellsville University & Town Hall Productions|||Campbellsville|18|||||
Capitol Arts Center|||Bowling Green|18|||||
CenterStage at the JCC|||Louisville|18|||||
Central Kentucky Community Theatre|||Springfield|18|||||
Commonwealth Theatre Center|||Louisville|18|||||
Falcon Theater|||Newport|18|||||
Farish Theatre|||Lexington|18|||||
Flashback Theater Co.|||Somerset|18|||||
Footlighters, Inc|||Newport|18|||||
Fountain Square Players|||Bowling Green|18|||||
Gifford Theater|||Richmond|18|||||
Hardin County Playhouse|||Elizabethtown|18|||||
Hardin County Schools Performing Arts Center|||Elizabethtown|18|||||
Jenny Wiley Theatre|||Prestonsburg|18|||||
Jenny Wiley Theatre|||Pikeville|18|||||
Jewish Community Center|||Louisville|18|||||
Kentucky Repertory Theatre|||Horse Cave|18|||||
Kincaid Regional Theatre|||Falmouth|18|||||
Lancaster Grand Theatre|||Lancaster|18|||||
Leeds Theatre|||Winchester|18|||||
Lexington Children's Theatre|||Lexington|18|||||
Little Colonel Playhouse|||Pewee Valley|18|||||
Market House Theatre|||Paducah|18|||||
Muhlenberg Community Theatre|||Greenville|18|||||
Playhouse In the Park|||Murray|18|||||
Plaza Theatre|||Glasgow|18|||||
Preston Arts Center (formerly Henderson Fine Arts Center|||Henderson|18|||||
Public Theatre of Kentucky|||Bowling Green|18|||||
Purchase Players CPAC|||Mayfield|18|||||
Ragged Edge Community Theater|||Harrodsburg|18|||||
Shelby County Community Theatre|||Shelbyville|18|||||
SKyPAC|||Bowling Green|18|||||
Southern Kentucky Performing Arts Center (SKyPAC)|||Bowling Green|18|||||
Stage One Family Theatre|||Louisville|18|||||
Stained Glass Theater|||Newport|18|||||
Studio Players at The Carriage House Theatre|||Lexington|18|||||
The Brown Theatre on Broadway|||Louisville|18|||||
The Carnegie|||Covington|18|||||
The Kentucky Center for the Performing Arts|||Louisville|18|||||
The Spotlight Playhouse (Theater)|||Berea|18|||||
The Spotlight Theatre|||Richmond|18|||||
The Theatre Downstream|||New Castle|18|||||
Theatre 502 Inc|||Louisville|18|||||
Theatre Workshop of Owensboro|||Owensboro|18|||||
TWO's Empress Theater|||Owensboro|18|||||
Union Community Theatre|||Burlington|18|||||
University of Kentucky Opera Theatre|||Lexington|18|||||
Ursuline Arts Center|||Louisville|18|||||
Village Players of Ft Thomas|||Fort Thomas|18|||||
West T Hill Community Theatre|||Danville|18|||||
Woodford Theatre|||Versailles|18|||||
30 by Ninety Theatre|||Mandeville|19|||||
A Block Off Broadway Community Theatre |||Jennings|19|||||
Abbey Players|||Abbeville|19|||||
Acadiana Center for the Arts|||Lafayette|19|||||
Anthony Bean Community Theater|||New Orleans|19|||||
Artists Civic Theatre & Studio|||Lake Charles|19|||||
Arts Council-Central LA|||Alexandria|19|||||
Ascension Community Theatre|||Gonzales|19|||||
Bayou Playhouse|||Lockport|19|||||
Carver Theater|||New Orleans|19|||||
Central Community Theatre|||Greenwell Springs|19|||||
City Park Players|||Alexandria|19|||||
Claude L. Shaver Theatre|||Baton Rouge|19|||||
Columbia Theatre for the Performing Arts|||Hammond|19|||||
Coughlin Saunders Performing Arts Center|||Alexandria|19|||||
Creative Arts of St Tammany|||Mandeville|19|||||
Cripple Creek Theatre Co.|||New Orleans|19|||||
Cutting Edge Theater|||Slidell|19|||||
CYT Lafayette|||Lafayette|19|||||
Delta Grand|||Opelousas|19|||||
Dixie Center for the Arts|||Ruston|19|||||
East Bank Theatre|||Bossier City|19|||||
Eunice Players' Theatre|||Eunice|19|||||
Independence Park Theatre|||Baton Rouge|19|||||
Jefferson Performing Arts Society|||Metairie|19|||||
Lake Charles Little Theatre|||Lake Charles|19|||||
Le Petit Theatre|||New Orleans|19|||||
Liberty Theater|||Eunice|19|||||
LSU School of Theatre|||Baton Rouge|19|||||
Manship Theatre|||Baton Rouge|19|||||
Marjorie Lyons Playhouse|||Shreveport|19|||||
Natchitoches Community Theatre|||Natchitoches|19|||||
Performing Arts Theatre|||Baton Rouge|19|||||
Playmakers Inc|||Covington|19|||||
Playmakers of Baton Rouge|||Baton Rouge|19|||||
Princess Theatre|||Winnsboro|19|||||
Reilly Theatre|||Baton Rouge|19|||||
River City Repertory Theatre|||Shreveport|19|||||
Rivertown Theaters for the Performing Arts|||Kenner|19|||||
Rosa Hart Theatre|||Lake Charles|19|||||
Rose Theatre|||Bastrop|19|||||
Ruston Community Theatre|||Ruston|19|||||
Sabine Theater - Many Community Center|||Many|19|||||
Shaw Center for the Arts|||Baton Rouge|19|||||
Shreveport Little Theatre|||Shreveport|19|||||
Slidell Little Theatre|||Slidell|19|||||
Sliman Theatre for the Performing Arts|||New Iberia|19|||||
Southern Rep Theatre|||New Orleans|19|||||
St John Theatre|||Reserve|19|||||
Strand Theatre|||Jennings|19|||||
Strauss Theater Center|||Monroe|19|||||
Strauss Youth Academy for the Arts|||Monroe|19|||||
Swamplight Theater|||Ponchatoula|19|||||
Swine Palace|||Baton Rouge|19|||||
Teatro Wego!|||Westwego|19|||||
The Azienda Theater |||Chalmette|19|||||
The Hive Theatre |||Lafayette|19|||||
the mines theatre|||Sulphur|19|||||
The Strand Theatre|||Shreveport|19|||||
The Tennessee Williams Theatre Company of New Orleans|||New Orleans|19|||||
The Vickie Roberson Theatre|||Shreveport|19|||||
Theatre Acadie|||Lafayette|19|||||
Theatre Baton Rouge|||Baton Rouge|19|||||
Thibodaux Playhouse|||Thibodaux|19|||||
Wonderland Performing Arts|||Lafayette|19|||||
Zachary High School Visual and Performing Arts Center|||Zachary|19|||||
Academy of Music|||Northampton|22|||||
Academy of Performing Arts|||Orleans|22|||||
Acme Theater|||Maynard|22|||||
ACT Theater Company|||North Andover|22|||||
Acting Out!|||Lawrence|22|||||
American Repertory Theater|||Cambridge|22|||||
Americana Theatre Company|||Plymouth|22|||||
Amesbury Community Theater|||Amesbury|22|||||
Apollinaire Theatre Company|||Chelsea|22|||||
Applause Academy MA, Inc|||Taunton|22|||||
Arlington Children's Theatre|||Arlington|22|||||
Arlington Friends of the Drama|||Arlington|22|||||
Artbarn Community Theater|||Brookline|22|||||
ArtsEmerson|||Boston|22|||||
Ashfield Community Theater|||Ashfield|22|||||
Attleboro Community Theatre|||Attleboro|22|||||
Barnstable Performing Arts Center|||Hyannis|22|||||
Barre Players Theater Inc|||Barre|22|||||
Barrington Stage Company|||Pittsfield|22|||||
Bay Colony Performing Arts Academy|||Foxborough|22|||||
